,airbnb_id,airbnb_name,host_id,price,room_type,number_of_reviews,availability_365
146761,30461720,"Cozy yet Spacious 1BR Apt, 25 Min from Manhattan",157219382,70,Entire home/apt,2,0
146762,30463017,Classy welcoming 3-bedroom - 20 Mins to Manhattan,212456912,300,Entire home/apt,29,177
146763,30463419,New Years  in NYC - in a Gold Star Resort,24552104,350,Private room,1,3
146764,30464498,"Ideally located cozy, quiet apartment",46745791,145,Entire home/apt,3,0
146765,30465706,Big Room in Townhouse Close to 5 Medical Centers,62803,59,Private room,5,236
146766,30465758,Medium room in Harlem on 141 st Manhattan NY 10030,566838,60,Private room,83,128
146767,30466053,Awesome 2 bed apartment in LES,45731391,135,Entire home/apt,1,0
146768,30467289,Private South Williamsburg 1BR,20631010,180,Entire home/apt,0,0
146769,30467797,"Manhattan Calm Apt, 15 mins to NYC midtown.",44840327,46,Private room,3,90
146770,30468020,"Room w/ Private Balcony, Next to Train, LGA/MNHTN",137358866,22,Private room,1,313
146771,30468177,Sunny apartment in the heart of Williamsburg,4765019,150,Entire home/apt,16,0
146772,30468550,Lovely one-bedroom in Hamilton Heights,6407054,71,Entire home/apt,21,0
146773,30468736,"Large, self contained apt in Brooklyn. Near park.",39523280,205,Entire home/apt,58,250
146774,30469105,"Global Sanctuary ~ Brooklyn, Entire House",88036082,90,Entire home/apt,17,0
146775,30469315,Jax Shack,6394831,100,Private room,0,0
146776,30470126,Spacious and Cozy Room - Just like Home,162166015,40,Private room,3,251
146777,30470365,Cozy Brooklyn Apartment,37860219,200,Entire home/apt,14,0
146778,30473401,Private Large Bedroom in Little Italy prewar,25043292,84,Private room,0,0
146779,30474972,1 bedroom in newly renovated apartment,67054959,45,Private room,9,88
146780,30475015,Room in Charming Brooklyn Apartment,37860219,60,Private room,12,0
146781,30476455,Large Studio in Forest Hills,1609077,135,Entire home/apt,1,363
146782,30476519,Urban Room,160495098,44,Private room,0,0
146783,30476876,"Cozy studio is all you need, 20 mins to Manhattan",227647873,126,Entire home/apt,120,228
146784,30477343,Private Room in Bushwick - 15 Min to Manhattan,51610412,40,Private room,2,0
146785,30478388,"Your home away from home, private cozy room",104814095,70,Private room,7,0
146786,30483899,"Sunny, Spacious Apartment on Upper East Side",82189264,195,Entire home/apt,0,364
146787,30484485,HUGE Private room w/ queen bed  & full apt access,4297835,50,Private room,2,0
146788,30489218,"Gorgeous 1-bedroom apt in Williamsburg, Brooklyn",59026607,99,Entire home/apt,7,0
146789,30494093,Sunny garden apartment in historic Brooklyn,115355850,125,Entire home/apt,48,166
146790,30495481,Modern Comfort and a View,228864897,180,Entire home/apt,0,0
146791,30495558,Peaceful and Clean Home in Fort Greene.,226471554,60,Private room,4,0
146792,30495769,"WATERFRONT luxury apt, best view in williamsburg!!",17486626,259,Entire home/apt,3,67
146793,30496490,@@@Prime Location 2 Bedrooms NYC@@@,195422078,365,Entire home/apt,1,158
146794,30496651,Sunny Bedroom in Magical Ditmas Park,10358835,40,Private room,0,362
146795,30497529,1 Bedroom in east village,1286331,125,Entire home/apt,19,302
146796,30499109,Summer in NYC the entire apartment in Brooklyn,1513294,95,Entire home/apt,1,71
146797,30499662,Beautiful Bedroom with Private Bath in Brooklyn,228900197,45,Private room,2,0
146798,30500601,Lovely 2 Bedroom Share off Bedford,85962821,80,Private room,10,89
146799,30501797,Cozy 1 bedroom east village apartment,5048861,80,Entire home/apt,3,0
146800,30501956,"Entire studio, 3 beds w/ Kitchenette, own bath.",139195158,80,Private room,25,84
146801,30502203,"Clean, Cozy Private Bedroom/Apartment",11332183,65,Private room,6,0
146802,30502914,Family Suite Beautiful Brooklyn Home,208955733,118,Private room,21,312
146803,30503210,Huge sunny 2bed apt in Harlem. Skyline views!,143031643,307,Entire home/apt,1,0
146804,30504465,Modern in heart of East Village,34222449,125,Private room,0,0
146805,30504780,NEW Brooklyn studio get away!,228898361,203,Entire home/apt,7,0
146806,30506672,Peaceful Haven in NYC!,24419496,146,Entire home/apt,1,0
146807,30506799,Cozy Williamsburg Apt in the Coolest Neighborhood!,208537842,200,Entire home/apt,3,0
146808,30507008,Large room near Columbia med school,228945290,50,Private room,2,0
146809,30507545,Nice & Big 2 Bedroom Apartment in The East Village,201447930,150,Entire home/apt,10,0
146810,30507928,Private Entrance Room in the HEART of the Village,76767234,150,Shared room,0,365
146811,30508185,Cozy private bedroom,228709796,60,Private room,4,19
146812,30509099,"Brooklyn Home - backyard, office, easy to city!",474940,120,Entire home/apt,0,0
146813,30509230,Coziest space off the j,158314625,70,Private room,1,0
146814,30509757,"Cozy area, Woodside!  w/ 3windows",200239515,32,Private room,3,0
146815,30510275,"Charming, well-located with everything you need!",10184093,124,Entire home/apt,3,0
146816,30511096,Private room,132784640,46,Private room,34,365
146817,30511114,"Snug Room w/ own bath, 3mins to 30th Ave Station",137358866,55,Private room,2,252
146818,30511301,Sunny Apartment in Williamsburg (1000sqf),13888249,117,Entire home/apt,9,151
146819,30511773,"Sunny, Comfy, Artsy 1BR in Astoria",90034872,80,Private room,18,346
146820,30511873,White studio mid of Manhattan close to Time sq,2086035,64,Entire home/apt,6,0
146821,30512304,Quiet and safe one bedroom in Upper Manhattan,228980689,110,Entire home/apt,22,351
146822,30512507,Cozy Sunbathed Studio in Brooklyn,38249006,75,Entire home/apt,46,1
146823,30513180,Quiet & Cozy Studio in Upper East Side.,11377906,220,Entire home/apt,0,0
146824,30513862,Romantic New York City Get-Away,142642693,95,Entire home/apt,24,0
146825,30514043,Spacious & Renovated Room in a Brooklyn Townhouse!,137358866,40,Private room,2,69
146826,30514166,Queen Bedroom newly renovated Bushwick Apartment,51985960,40,Private room,4,179
146827,30514401,1 bedroom,222805048,50,Private room,55,119
146828,30514931,Pride Weekend East Village Apartment,228998411,150,Entire home/apt,0,0
146829,30517097,"Habitación privada en Brooklyn, New York.",115193518,45,Private room,0,0
146830,30522970,GREAT LOCATION! NYC ON A BUDGET!!,22051363,60,Private room,0,0
146831,30524542,The Gingerheadman's House!,18403410,150,Private room,3,0
146832,30524703,Bright 1 Bedroom Apartment in Prime Manhattan area,25947734,163,Entire home/apt,13,364
146833,30525488,SPECIAL OFFER! Holiday Getaway|Close to Everything,33211729,89,Private room,8,0
146834,30525544,*Tidy 1 BR* w/ Fantastic Location near NYU!,228212001,305,Entire home/apt,11,0
146835,30526105,A cozy place,384595,100,Entire home/apt,16,73
146836,30526468,"Elegant Ft. Greene One-Bedroom, 5 min from Subway",10674184,185,Entire home/apt,8,0
146837,30527061,Sunny 2-bedroom Brooklyn Apt with Rooftop Views,229072295,175,Entire home/apt,1,0
146838,30527403,Luxury 2BD 1Bath Condo in Harlem.,12802075,240,Entire home/apt,4,0
146839,30527526,Pelham south,228773060,170,Private room,1,0
146840,30528541,New york Multi-unit building,95575605,250,Entire home/apt,0,0
146841,30528692,Real New York Experience! Pvt 1 bedroom apt in UES,18294695,115,Entire home/apt,2,0
146842,30531163,"Private Room in Top Floor Apartment, heart of NYC",218526982,110,Private room,0,0
146843,30531246,"Luxury Apt, 1 BR, Stainless Steel Appliances",226201658,75,Entire home/apt,10,337
146844,30531585,The Williamsburg Artist's Pad,6349101,99,Entire home/apt,1,0
146845,30531695,Boho tranquil room in bushwick/ridgewood,227682707,60,Private room,2,0
146846,30533273,Your own little apartment in New York,140497439,65,Entire home/apt,6,0
146847,30535180,Cozy poet’s room in Central Manhattan,14254368,750,Private room,0,87
146848,30535905,Charming 1 Bedroom Apartment in Carroll Gardens,229124258,79,Entire home/apt,1,0
146849,30536087,Time Square South Deluxe King Room,224414117,269,Hotel room,26,191
146850,30536585,"Bright, spacious en-suite room in co-living house",1418015,105,Private room,24,0
146851,30537134,Flushing downtown  luxury suite,228879817,79,Private room,34,173
146852,30537221,Spacious beautifully designed modern 2-bedroom,3137237,189,Entire home/apt,1,0
146853,30537849,New Garden Apt in the Heart of Park Slope,21527486,250,Entire home/apt,13,84
146854,30538323,Queens Garden,10748308,197,Entire home/apt,0,0
146855,30539100,Clean Airy 1-Bedroom Apartment in Gowanus,227915163,64,Entire home/apt,1,0
146856,30539229,Heart of Little Italy / Soho,49223549,200,Entire home/apt,0,0
146857,30541504,Spacious and sunny room in hip neighbourhood!,21132706,49,Private room,1,0
146858,30542320,Clean music/film themed bedroom,212466724,30,Private room,0,0
146859,30551020,2BR in Williamsburg | One block from Hewes JMZ,2324779,135,Entire home/apt,1,0
146860,30551807,Bedford Ave Apartment,229229020,99,Entire home/apt,6,5
146861,30552204,Bright Luxe Williamsburg Home - 4br 2ba,227987738,315,Entire home/apt,58,282
146862,30553339,Spacious Brooklyn Apartment,229115651,30,Private room,0,0
146863,30554355,All You Need- Cozy East Village 1 BD Apt.,9994745,100,Entire home/apt,2,0
146864,30554660,STEPS TO COOL BARS AND COFFEE SHOPS! B/1,229147376,45,Private room,2,363
146865,30554810,Railroad 2 bdr apartment,70065270,96,Entire home/apt,1,0
